date,fips,county,boundary,total_adult_inpatient,used_inpatient,total_adult_confirmed_and_suspected_covid,total_adult_confirmed_covid,total_icu,used_icu,total_staffed_adult_icu,used_staffed_adult_icu,staffed_icu_adult_confirmed_and_suspected_covid,staffed_icu_adult_confirmed_covid
2020-11-06,90036,Unassigned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36001,Albany,0.0,7042.0,6703.0,700.0,530.0,1150.0,837.0,790.0,742.0,164.0,134.0
2020-11-13,36003,Allegany,0.0,483.0,236.0,95.0,95.0,42.0,29.0,42.0,29.0,15.0,15.0
2020-11-13,36005,Bronx,0.0,26052.0,18166.0,1036.0,907.0,4188.0,2481.0,3097.0,1701.0,202.0,169.0
2020-11-13,36007,Broome,0.0,4795.0,2985.0,529.0,475.0,546.0,366.0,546.0,366.0,130.0,121.0
2020-11-13,36009,Cattaraugus,0.0,1582.0,830.0,99.0,68.0,133.0,65.0,133.0,65.0,15.0,15.0
2020-11-13,36011,Cayuga,0.0,889.0,467.0,38.0,38.0,133.0,42.0,133.0,42.0,0.0,0.0
2020-11-13,36013,Chautauqua,0.0,1197.0,993.0,64.0,58.0,113.0,100.0,113.0,100.0,7.0,7.0
2020-11-13,36015,Chemung,0.0,1155.0,961.0,234.0,234.0,140.0,121.0,140.0,121.0,31.0,31.0
2020-11-13,36017,Chenango,0.0,224.0,66.0,0.0,0.0,49.0,11.0,49.0,11.0,0.0,0.0
2020-11-13,36019,Clinton,0.0,970.0,954.0,50.0,46.0,54.0,42.0,54.0,42.0,13.0,13.0
2020-11-13,36021,Columbia,0.0,645.0,473.0,113.0,113.0,50.0,28.0,50.0,28.0,16.0,16.0
2020-11-13,36023,Cortland,0.0,539.0,229.0,16.0,16.0,84.0,33.0,84.0,33.0,0.0,0.0
2020-11-13,36025,Delaware,0.0,379.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36027,Dutchess,0.0,3136.0,2645.0,384.0,201.0,337.0,255.0,224.0,167.0,35.0,16.0
2020-11-13,36029,Erie,0.0,14415.0,11185.0,1274.0,1068.0,3357.0,1150.0,3357.0,1150.0,265.0,222.0
2020-11-13,36031,Essex,0.0,175.0,100.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36033,Franklin,0.0,1057.0,395.0,66.0,54.0,91.0,33.0,91.0,33.0,24.0,22.0
2020-11-13,36035,Fulton,0.0,236.0,205.0,24.0,0.0,56.0,40.0,56.0,40.0,12.0,0.0
2020-11-13,36037,Genesee,0.0,574.0,323.0,58.0,58.0,91.0,38.0,91.0,38.0,0.0,0.0
2020-11-13,36039,Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36041,Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36043,Herkimer,0.0,210.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36045,Jefferson,0.0,1030.0,799.0,30.0,0.0,68.0,42.0,68.0,42.0,6.0,0.0
2020-11-13,36047,Kings,0.0,29791.0,19484.0,1634.0,1065.0,3450.0,2424.0,2441.0,1784.0,237.0,172.0
2020-11-13,36049,Lewis,0.0,175.0,96.0,29.0,29.0,42.0,16.0,42.0,16.0,0.0,0.0
2020-11-13,36051,Livingston,0.0,252.0,218.0,42.0,18.0,56.0,37.0,56.0,37.0,9.0,9.0
2020-11-13,36053,Madison,0.0,427.0,331.0,27.0,27.0,70.0,45.0,70.0,45.0,0.0,0.0
2020-11-13,36055,Monroe,0.0,16632.0,13217.0,1116.0,1072.0,3871.0,1413.0,3731.0,1263.0,199.0,197.0
2020-11-13,36057,Montgomery,0.0,819.0,468.0,53.0,10.0,84.0,42.0,77.0,42.0,17.0,8.0
2020-11-13,36059,Nassau,0.0,19002.0,15082.0,1033.0,822.0,2877.0,1555.0,2394.0,1260.0,164.0,151.0
2020-11-13,36063,Niagara,0.0,1967.0,1079.0,79.0,52.0,203.0,117.0,203.0,117.0,20.0,17.0
2020-11-13,36065,Oneida,0.0,4232.0,2544.0,300.0,243.0,651.0,293.0,651.0,293.0,45.0,38.0
2020-11-13,36067,Onondaga,0.0,9786.0,7816.0,659.0,637.0,1764.0,1108.0,1519.0,999.0,128.0,117.0
2020-11-13,36069,Ontario,0.0,1925.0,1132.0,66.0,61.0,245.0,131.0,245.0,131.0,21.0,20.0
2020-11-13,36071,Orange,0.0,4417.0,3303.0,577.0,534.0,1038.0,366.0,898.0,350.0,105.0,102.0
2020-11-13,36073,Orleans,0.0,364.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36075,Oswego,0.0,369.0,176.0,19.0,19.0,51.0,22.0,51.0,22.0,6.0,6.0
2020-11-13,36077,Otsego,0.0,1435.0,1306.0,40.0,40.0,210.0,200.0,210.0,200.0,10.0,10.0
2020-11-13,36079,Putnam,0.0,798.0,410.0,43.0,21.0,70.0,22.0,70.0,22.0,5.0,5.0
2020-11-13,36081,Queens,0.0,24800.0,18439.0,1519.0,1124.0,4041.0,2026.0,3135.0,1369.0,309.0,183.0
2020-11-13,36083,Rensselaer,0.0,1218.0,1131.0,113.0,75.0,147.0,74.0,147.0,74.0,7.0,6.0
2020-11-13,36085,Richmond,0.0,6075.0,5062.0,632.0,565.0,1148.0,709.0,924.0,501.0,84.0,79.0
2020-11-13,36087,Rockland,0.0,3556.0,2590.0,338.0,338.0,637.0,214.0,637.0,214.0,30.0,30.0
2020-11-13,36091,Saratoga,0.0,1281.0,1098.0,56.0,56.0,217.0,137.0,217.0,137.0,18.0,7.0
2020-11-13,36093,Schenectady,0.0,2779.0,2114.0,143.0,118.0,308.0,215.0,308.0,207.0,27.0,23.0
2020-11-13,36095,Schoharie,0.0,217.0,102.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36097,Schuyler,0.0,182.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36099,Seneca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36101,Steuben,0.0,756.0,520.0,116.0,104.0,56.0,47.0,56.0,47.0,15.0,15.0
2020-11-13,36103,Suffolk,0.0,17515.0,14751.0,985.0,655.0,3109.0,1917.0,2427.0,1703.0,153.0,123.0
2020-11-13,36105,Sullivan,0.0,774.0,452.0,46.0,14.0,133.0,25.0,133.0,25.0,15.0,9.0
2020-11-13,36107,Tioga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36109,Tompkins,0.0,1050.0,690.0,92.0,50.0,112.0,65.0,112.0,65.0,16.0,14.0
2020-11-13,36111,Ulster,0.0,1071.0,748.0,134.0,94.0,91.0,53.0,91.0,53.0,21.0,17.0
2020-11-13,36113,Warren,0.0,1442.0,958.0,8.0,8.0,154.0,50.0,154.0,50.0,0.0,0.0
2020-11-13,36115,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36117,Wayne,0.0,784.0,417.0,79.0,79.0,98.0,51.0,98.0,51.0,8.0,8.0
2020-11-13,36119,Westchester,0.0,15158.0,11980.0,1245.0,786.0,2452.0,1424.0,1801.0,1007.0,196.0,117.0
2020-11-13,36121,Wyoming,0.0,353.0,249.0,45.0,44.0,49.0,32.0,49.0,32.0,11.0,10.0
2020-11-13,36123,Yates,0.0,126.0,78.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36061,New York,0.0,58071.0,55804.0,3946.0,2101.0,10917.0,8594.0,7789.0,6244.0,609.0,432.0
2020-11-13,99999,New York City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36089,St. Lawrence,0.0,1799.0,897.0,55.0,55.0,134.0,65.0,134.0,65.0,5.0,5.0
2020-11-13,90036,Unassigned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36001,Albany,0.0,7027.0,6506.0,816.0,639.0,1148.0,795.0,783.0,734.0,161.0,131.0
2020-11-20,36003,Allegany,0.0,483.0,248.0,111.0,98.0,42.0,31.0,42.0,31.0,13.0,9.0
2020-11-20,36005,Bronx,0.0,26853.0,17621.0,1191.0,1058.0,4488.0,2473.0,3401.0,1737.0,284.0,243.0
2020-11-20,36007,Broome,0.0,4795.0,2871.0,518.0,474.0,546.0,359.0,546.0,359.0,138.0,138.0
2020-11-20,36009,Cattaraugus,0.0,1582.0,896.0,149.0,113.0,133.0,77.0,133.0,74.0,24.0,16.0
2020-11-20,36011,Cayuga,0.0,889.0,543.0,73.0,73.0,133.0,48.0,133.0,47.0,4.0,4.0
2020-11-20,36013,Chautauqua,0.0,1197.0,1002.0,89.0,81.0,118.0,103.0,118.0,103.0,26.0,26.0
2020-11-20,36015,Chemung,0.0,1155.0,927.0,260.0,260.0,140.0,116.0,140.0,116.0,30.0,30.0
2020-11-20,36017,Chenango,0.0,224.0,47.0,5.0,0.0,49.0,10.0,49.0,10.0,5.0,0.0
2020-11-20,36019,Clinton,0.0,934.0,943.0,44.0,35.0,65.0,58.0,65.0,58.0,12.0,12.0
2020-11-20,36021,Columbia,0.0,645.0,473.0,90.0,90.0,50.0,28.0,50.0,28.0,13.0,13.0
2020-11-20,36023,Cortland,0.0,539.0,214.0,41.0,41.0,84.0,41.0,84.0,41.0,12.0,12.0
2020-11-20,36025,Delaware,0.0,368.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36027,Dutchess,0.0,3136.0,2482.0,452.0,263.0,355.0,261.0,250.0,186.0,102.0,85.0
2020-11-20,36029,Erie,0.0,15075.0,11587.0,1935.0,1759.0,3417.0,1271.0,3417.0,1271.0,359.0,324.0
2020-11-20,36031,Essex,0.0,175.0,97.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36033,Franklin,0.0,1057.0,342.0,69.0,57.0,91.0,45.0,91.0,45.0,31.0,28.0
2020-11-20,36035,Fulton,0.0,227.0,185.0,38.0,13.0,56.0,37.0,56.0,37.0,9.0,4.0
2020-11-20,36037,Genesee,0.0,574.0,317.0,68.0,68.0,91.0,37.0,91.0,37.0,11.0,11.0
2020-11-20,36039,Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36041,Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36043,Herkimer,0.0,210.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36045,Jefferson,0.0,1060.0,791.0,30.0,4.0,68.0,43.0,68.0,43.0,0.0,0.0
2020-11-20,36047,Kings,0.0,29722.0,19464.0,1797.0,1184.0,3463.0,2374.0,2535.0,1816.0,322.0,256.0
2020-11-20,36049,Lewis,0.0,175.0,78.0,18.0,18.0,42.0,6.0,42.0,6.0,0.0,0.0
2020-11-20,36051,Livingston,0.0,252.0,213.0,49.0,32.0,56.0,41.0,56.0,41.0,9.0,8.0
2020-11-20,36053,Madison,0.0,427.0,291.0,40.0,40.0,70.0,43.0,70.0,43.0,5.0,5.0
2020-11-20,36055,Monroe,0.0,15137.0,13461.0,1739.0,1674.0,3816.0,1338.0,3620.0,1204.0,285.0,285.0
2020-11-20,36057,Montgomery,0.0,819.0,482.0,71.0,23.0,84.0,48.0,77.0,48.0,17.0,8.0
2020-11-20,36059,Nassau,0.0,19160.0,14643.0,1321.0,1132.0,2941.0,1689.0,2458.0,1427.0,248.0,233.0
2020-11-20,36063,Niagara,0.0,1967.0,1141.0,144.0,108.0,203.0,111.0,203.0,111.0,40.0,33.0
2020-11-20,36065,Oneida,0.0,3376.0,2369.0,409.0,361.0,413.0,297.0,413.0,297.0,80.0,72.0
2020-11-20,36067,Onondaga,0.0,9786.0,7663.0,918.0,891.0,1764.0,1136.0,1519.0,1017.0,215.0,204.0
2020-11-20,36069,Ontario,0.0,1925.0,1081.0,104.0,95.0,245.0,123.0,245.0,123.0,33.0,33.0
2020-11-20,36071,Orange,0.0,4417.0,3412.0,618.0,585.0,1044.0,373.0,904.0,346.0,102.0,96.0
2020-11-20,36073,Orleans,0.0,364.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36075,Oswego,0.0,861.0,420.0,40.0,40.0,119.0,55.0,119.0,55.0,25.0,25.0
2020-11-20,36077,Otsego,0.0,1435.0,1260.0,47.0,47.0,210.0,194.0,210.0,194.0,9.0,9.0
2020-11-20,36079,Putnam,0.0,798.0,551.0,102.0,39.0,70.0,37.0,70.0,37.0,0.0,0.0
2020-11-20,36081,Queens,0.0,25299.0,18063.0,1897.0,1495.0,4165.0,1990.0,3262.0,1403.0,379.0,254.0
2020-11-20,36083,Rensselaer,0.0,1223.0,1085.0,85.0,68.0,147.0,81.0,147.0,81.0,12.0,9.0
2020-11-20,36085,Richmond,0.0,6167.0,4763.0,981.0,897.0,1197.0,844.0,1010.0,680.0,263.0,261.0
2020-11-20,36087,Rockland,0.0,3556.0,2724.0,490.0,473.0,637.0,239.0,637.0,239.0,60.0,58.0
2020-11-20,36091,Saratoga,0.0,1281.0,1112.0,51.0,51.0,217.0,96.0,217.0,96.0,18.0,18.0
2020-11-20,36093,Schenectady,0.0,2779.0,2094.0,205.0,189.0,308.0,200.0,308.0,199.0,42.0,41.0
2020-11-20,36095,Schoharie,0.0,217.0,97.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36097,Schuyler,0.0,182.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36099,Seneca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36101,Steuben,0.0,678.0,483.0,127.0,119.0,48.0,42.0,48.0,42.0,24.0,24.0
2020-11-20,36103,Suffolk,0.0,17610.0,14594.0,1402.0,1057.0,3174.0,2116.0,2444.0,1667.0,219.0,181.0
2020-11-20,36105,Sullivan,0.0,774.0,520.0,73.0,25.0,133.0,35.0,133.0,35.0,13.0,10.0
2020-11-20,36107,Tioga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36109,Tompkins,0.0,1050.0,765.0,99.0,56.0,112.0,54.0,112.0,54.0,5.0,5.0
2020-11-20,36111,Ulster,0.0,1071.0,667.0,104.0,71.0,91.0,41.0,91.0,41.0,10.0,8.0
2020-11-20,36113,Warren,0.0,1442.0,1029.0,11.0,11.0,154.0,78.0,154.0,78.0,7.0,7.0
2020-11-20,36115,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36117,Wayne,0.0,784.0,392.0,74.0,74.0,98.0,46.0,98.0,46.0,20.0,20.0
2020-11-20,36119,Westchester,0.0,15303.0,11622.0,1567.0,1080.0,2476.0,1369.0,1826.0,988.0,235.0,139.0
2020-11-20,36121,Wyoming,0.0,384.0,187.0,43.0,43.0,42.0,28.0,42.0,28.0,8.0,7.0
2020-11-20,36123,Yates,0.0,126.0,63.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36061,New York,0.0,56952.0,53597.0,4423.0,2669.0,10838.0,8507.0,7720.0,6142.0,682.0,482.0
2020-11-20,99999,New York City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36089,St. Lawrence,0.0,1981.0,883.0,74.0,74.0,154.0,52.0,154.0,52.0,13.0,13.0
2020-11-20,90036,Unassigned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36001,Albany,0.0,6879.0,6351.0,1002.0,803.0,1648.0,729.0,759.0,685.0,124.0,97.0
2020-11-27,36003,Allegany,0.0,483.0,269.0,152.0,126.0,35.0,31.0,35.0,31.0,26.0,22.0
2020-11-27,36005,Bronx,0.0,28829.0,17447.0,1489.0,1382.0,5088.0,2370.0,4006.0,1670.0,298.0,271.0
2020-11-27,36007,Broome,0.0,4795.0,2883.0,457.0,412.0,546.0,347.0,546.0,347.0,114.0,114.0
2020-11-27,36009,Cattaraugus,0.0,1582.0,835.0,194.0,124.0,133.0,72.0,133.0,72.0,30.0,22.0
2020-11-27,36011,Cayuga,0.0,762.0,438.0,54.0,54.0,114.0,41.0,114.0,41.0,4.0,4.0
2020-11-27,36013,Chautauqua,0.0,1197.0,988.0,100.0,97.0,130.0,106.0,130.0,106.0,39.0,37.0
2020-11-27,36015,Chemung,0.0,1155.0,873.0,266.0,266.0,140.0,108.0,140.0,108.0,36.0,36.0
2020-11-27,36017,Chenango,0.0,224.0,67.0,12.0,11.0,49.0,21.0,49.0,21.0,12.0,11.0
2020-11-27,36019,Clinton,0.0,973.0,938.0,23.0,21.0,70.0,62.0,70.0,62.0,6.0,6.0
2020-11-27,36021,Columbia,0.0,903.0,688.0,115.0,115.0,70.0,34.0,70.0,34.0,7.0,7.0
2020-11-27,36023,Cortland,0.0,539.0,276.0,59.0,59.0,84.0,41.0,84.0,41.0,11.0,11.0
2020-11-27,36025,Delaware,0.0,373.0,113.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36027,Dutchess,0.0,3136.0,2472.0,531.0,365.0,389.0,276.0,284.0,219.0,110.0,94.0
2020-11-27,36029,Erie,0.0,15617.0,12164.0,2535.0,2464.0,3507.0,1347.0,3507.0,1347.0,465.0,447.0
2020-11-27,36031,Essex,0.0,175.0,78.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36033,Franklin,0.0,1057.0,292.0,57.0,42.0,91.0,42.0,91.0,42.0,18.0,13.0
2020-11-27,36035,Fulton,0.0,227.0,203.0,27.0,25.0,56.0,43.0,56.0,43.0,16.0,15.0
2020-11-27,36037,Genesee,0.0,574.0,333.0,104.0,103.0,91.0,40.0,91.0,40.0,21.0,21.0
2020-11-27,36039,Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36041,Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36043,Herkimer,0.0,210.0,109.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36045,Jefferson,0.0,1085.0,796.0,37.0,0.0,68.0,40.0,68.0,40.0,7.0,0.0
2020-11-27,36047,Kings,0.0,29160.0,19414.0,2092.0,1535.0,3442.0,2313.0,2538.0,1838.0,378.0,322.0
2020-11-27,36049,Lewis,0.0,175.0,106.0,24.0,24.0,42.0,9.0,42.0,9.0,0.0,0.0
2020-11-27,36051,Livingston,0.0,254.0,223.0,36.0,22.0,56.0,32.0,56.0,32.0,0.0,0.0
2020-11-27,36053,Madison,0.0,427.0,300.0,46.0,46.0,70.0,47.0,70.0,47.0,11.0,11.0
2020-11-27,36055,Monroe,0.0,15208.0,13607.0,2447.0,2400.0,4032.0,1380.0,3836.0,1254.0,430.0,428.0
2020-11-27,36057,Montgomery,0.0,819.0,476.0,76.0,38.0,84.0,38.0,77.0,38.0,10.0,0.0
2020-11-27,36059,Nassau,0.0,19211.0,15045.0,1716.0,1565.0,2922.0,1569.0,2439.0,1323.0,266.0,263.0
2020-11-27,36063,Niagara,0.0,1967.0,1089.0,188.0,154.0,203.0,117.0,203.0,117.0,63.0,54.0
2020-11-27,36065,Oneida,0.0,3411.0,2596.0,636.0,583.0,477.0,337.0,477.0,337.0,91.0,86.0
2020-11-27,36067,Onondaga,0.0,9786.0,7650.0,1210.0,1184.0,1764.0,1144.0,1519.0,1026.0,277.0,272.0
2020-11-27,36069,Ontario,0.0,1925.0,1092.0,157.0,145.0,247.0,129.0,247.0,129.0,46.0,45.0
2020-11-27,36071,Orange,0.0,4468.0,3400.0,650.0,624.0,1107.0,350.0,967.0,321.0,110.0,109.0
2020-11-27,36073,Orleans,0.0,364.0,44.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36075,Oswego,0.0,861.0,424.0,59.0,59.0,119.0,56.0,119.0,56.0,26.0,26.0
2020-11-27,36077,Otsego,0.0,1424.0,1223.0,100.0,82.0,210.0,176.0,210.0,176.0,22.0,22.0
2020-11-27,36079,Putnam,0.0,798.0,485.0,114.0,78.0,70.0,27.0,70.0,27.0,12.0,9.0
2020-11-27,36081,Queens,0.0,25854.0,18592.0,2356.0,1952.0,4168.0,1977.0,3307.0,1406.0,465.0,341.0
2020-11-27,36083,Rensselaer,0.0,1225.0,1094.0,109.0,104.0,147.0,98.0,147.0,98.0,15.0,12.0
2020-11-27,36085,Richmond,0.0,6128.0,5126.0,1325.0,1123.0,1182.0,879.0,974.0,708.0,295.0,268.0
2020-11-27,36087,Rockland,0.0,3556.0,2742.0,482.0,467.0,637.0,277.0,637.0,277.0,94.0,91.0
2020-11-27,36091,Saratoga,0.0,1281.0,1129.0,56.0,56.0,217.0,112.0,217.0,112.0,26.0,26.0
2020-11-27,36093,Schenectady,0.0,2798.0,2182.0,268.0,267.0,300.0,209.0,300.0,208.0,71.0,71.0
2020-11-27,36095,Schoharie,0.0,217.0,75.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36097,Schuyler,0.0,182.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36099,Seneca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36101,Steuben,0.0,756.0,600.0,197.0,188.0,56.0,51.0,56.0,51.0,28.0,28.0
2020-11-27,36103,Suffolk,0.0,17578.0,15085.0,2066.0,1707.0,3225.0,2085.0,2497.0,1637.0,325.0,284.0
2020-11-27,36105,Sullivan,0.0,714.0,485.0,71.0,44.0,133.0,34.0,133.0,34.0,17.0,14.0
2020-11-27,36107,Tioga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36109,Tompkins,0.0,1050.0,687.0,116.0,75.0,112.0,49.0,112.0,49.0,5.0,5.0
2020-11-27,36111,Ulster,0.0,1071.0,616.0,101.0,60.0,91.0,21.0,91.0,21.0,14.0,11.0
2020-11-27,36113,Warren,0.0,1442.0,975.0,18.0,17.0,154.0,66.0,154.0,66.0,8.0,8.0
2020-11-27,36115,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36117,Wayne,0.0,784.0,414.0,74.0,74.0,98.0,53.0,98.0,53.0,14.0,14.0
2020-11-27,36119,Westchester,0.0,15179.0,11957.0,2007.0,1371.0,2446.0,1399.0,1795.0,1026.0,273.0,155.0
2020-11-27,36121,Wyoming,0.0,448.0,277.0,71.0,71.0,49.0,27.0,49.0,27.0,15.0,13.0
2020-11-27,36123,Yates,0.0,126.0,70.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36061,New York,0.0,56617.0,51972.0,5210.0,3423.0,10773.0,8149.0,7754.0,5981.0,858.0,687.0
2020-11-27,99999,New York City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36089,St. Lawrence,0.0,1981.0,959.0,59.0,59.0,154.0,62.0,154.0,62.0,4.0,4.0
2020-11-27,90036,Unassigned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36001,Albany,0.0,6824.0,6634.0,1010.0,866.0,1148.0,764.0,752.0,716.0,118.0,97.0
2020-12-04,36003,Allegany,0.0,483.0,271.0,157.0,134.0,27.0,16.0,27.0,16.0,11.0,9.0
2020-12-04,36005,Bronx,0.0,28820.0,18197.0,1929.0,1754.0,5087.0,2576.0,4005.0,1778.0,443.0,398.0
2020-12-04,36007,Broome,0.0,4795.0,2917.0,506.0,481.0,546.0,363.0,546.0,363.0,143.0,143.0
2020-12-04,36009,Cattaraugus,0.0,1582.0,943.0,228.0,182.0,133.0,97.0,133.0,97.0,42.0,37.0
2020-12-04,36011,Cayuga,0.0,889.0,552.0,107.0,104.0,133.0,53.0,133.0,53.0,7.0,7.0
2020-12-04,36013,Chautauqua,0.0,1197.0,981.0,142.0,137.0,135.0,86.0,135.0,86.0,40.0,37.0
2020-12-04,36015,Chemung,0.0,1155.0,852.0,279.0,279.0,140.0,115.0,140.0,115.0,48.0,48.0
2020-12-04,36017,Chenango,0.0,224.0,85.0,21.0,16.0,49.0,28.0,49.0,28.0,19.0,14.0
2020-12-04,36019,Clinton,0.0,1042.0,1013.0,56.0,55.0,65.0,65.0,65.0,65.0,18.0,18.0
2020-12-04,36021,Columbia,0.0,903.0,649.0,107.0,100.0,70.0,37.0,70.0,37.0,4.0,4.0
2020-12-04,36023,Cortland,0.0,539.0,318.0,85.0,85.0,84.0,44.0,84.0,44.0,17.0,17.0
2020-12-04,36025,Delaware,0.0,380.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36027,Dutchess,0.0,3136.0,2562.0,683.0,533.0,436.0,300.0,331.0,252.0,121.0,109.0
2020-12-04,36029,Erie,0.0,15529.0,12487.0,2979.0,2937.0,3235.0,1421.0,3235.0,1421.0,588.0,575.0
2020-12-04,36031,Essex,0.0,175.0,98.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36033,Franklin,0.0,985.0,334.0,38.0,26.0,91.0,35.0,91.0,35.0,17.0,11.0
2020-12-04,36035,Fulton,0.0,248.0,246.0,62.0,62.0,56.0,48.0,56.0,48.0,19.0,19.0
2020-12-04,36037,Genesee,0.0,574.0,355.0,146.0,146.0,91.0,49.0,91.0,49.0,32.0,32.0
2020-12-04,36039,Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36041,Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36043,Herkimer,0.0,210.0,101.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36045,Jefferson,0.0,1162.0,825.0,62.0,34.0,66.0,40.0,61.0,40.0,4.0,0.0
2020-12-04,36047,Kings,0.0,29400.0,20119.0,2484.0,1901.0,3489.0,2428.0,2582.0,1924.0,453.0,394.0
2020-12-04,36049,Lewis,0.0,175.0,114.0,60.0,60.0,42.0,16.0,42.0,16.0,0.0,0.0
2020-12-04,36051,Livingston,0.0,252.0,227.0,45.0,31.0,56.0,37.0,56.0,37.0,9.0,6.0
2020-12-04,36053,Madison,0.0,427.0,331.0,62.0,62.0,70.0,55.0,70.0,55.0,13.0,13.0
2020-12-04,36055,Monroe,0.0,14994.0,14467.0,3137.0,2984.0,3454.0,1503.0,3258.0,1372.0,554.0,551.0
2020-12-04,36057,Montgomery,0.0,819.0,430.0,135.0,70.0,84.0,45.0,77.0,45.0,28.0,13.0
2020-12-04,36059,Nassau,0.0,19269.0,15716.0,2241.0,2062.0,2905.0,1564.0,2408.0,1327.0,329.0,322.0
2020-12-04,36063,Niagara,0.0,1897.0,1208.0,230.0,212.0,195.0,106.0,195.0,105.0,69.0,67.0
2020-12-04,36065,Oneida,0.0,3413.0,2716.0,820.0,794.0,556.0,421.0,556.0,421.0,111.0,105.0
2020-12-04,36067,Onondaga,0.0,9798.0,8577.0,1669.0,1651.0,1764.0,1360.0,1519.0,1102.0,358.0,356.0
2020-12-04,36069,Ontario,0.0,1925.0,1150.0,261.0,252.0,255.0,159.0,255.0,159.0,95.0,95.0
