date,fips,county,daily_cases,daily_hospitalized,daily_deaths,daily_cases_avg,daily_hospitalized_avg,daily_deaths_avg
2020-09-17,36085,Richmond,25,1,0,19,1,0
2020-09-18,36085,Richmond,24,1,0,20,1,0
2020-09-19,36085,Richmond,13,1,0,19,1,0
2020-09-20,36085,Richmond,21,2,0,21,1,0
2020-09-21,36085,Richmond,24,2,0,20,1,0
2020-09-22,36085,Richmond,25,0,0,21,1,0
2020-09-23,36085,Richmond,37,0,1,24,1,0
2020-09-24,36085,Richmond,26,3,0,24,1,0
2020-09-25,36085,Richmond,28,1,0,25,1,0
2020-09-26,36085,Richmond,33,2,0,28,1,0
2020-09-27,36085,Richmond,28,3,0,29,2,0
2020-09-28,36085,Richmond,46,1,0,32,1,0
2020-09-29,36085,Richmond,33,4,0,33,2,0
2020-09-30,36085,Richmond,40,0,0,33,2,0
2020-10-01,36085,Richmond,25,1,0,33,2,0
2020-10-02,36085,Richmond,36,2,0,34,2,0
2020-10-03,36085,Richmond,17,2,1,32,2,0
2020-10-04,36085,Richmond,26,3,1,32,2,0
2020-10-05,36085,Richmond,37,2,0,31,2,0
2020-10-06,36085,Richmond,29,2,0,30,2,0
2020-10-07,36085,Richmond,38,0,0,30,2,0
2020-10-08,36085,Richmond,33,4,0,31,2,0
2020-10-09,36085,Richmond,30,3,0,30,2,0
2020-10-10,36085,Richmond,34,4,1,32,3,0
2020-10-11,36085,Richmond,14,1,0,31,2,0
2020-10-12,36085,Richmond,37,0,1,31,2,0
2020-10-13,36085,Richmond,45,5,0,33,2,0
2020-10-14,36085,Richmond,33,6,0,32,3,0
2020-10-15,36085,Richmond,40,2,0,33,3,0
2020-10-16,36085,Richmond,36,4,0,34,3,0
2020-10-17,36085,Richmond,39,6,0,35,3,0
2020-10-18,36085,Richmond,33,4,1,38,4,0
2020-10-19,36085,Richmond,36,4,1,37,4,0
2020-10-20,36085,Richmond,38,4,0,36,4,0
2020-10-21,36085,Richmond,49,4,1,39,4,0
2020-10-22,36085,Richmond,76,5,0,44,4,0
2020-10-23,36085,Richmond,48,4,1,46,4,1
2020-10-24,36085,Richmond,32,4,0,45,4,1
2020-10-25,36085,Richmond,33,4,1,45,4,1
2020-10-26,36085,Richmond,68,4,0,49,4,0
2020-10-27,36085,Richmond,76,3,0,55,4,0
2020-10-28,36085,Richmond,90,4,1,60,4,0
2020-10-29,36085,Richmond,55,4,0,57,4,0
2020-10-30,36085,Richmond,75,7,2,61,4,1
2020-10-31,36085,Richmond,52,5,0,64,4,1
2020-11-01,36085,Richmond,44,7,1,66,5,1
2020-11-02,36085,Richmond,93,6,0,69,5,1
2020-11-03,36085,Richmond,92,4,0,72,5,1
2020-11-04,36085,Richmond,137,5,1,78,5,1
2020-11-05,36085,Richmond,110,9,0,86,6,1
2020-11-06,36085,Richmond,128,1,1,94,5,0
2020-11-07,36085,Richmond,89,3,1,99,5,1
2020-11-08,36085,Richmond,99,11,1,107,6,1
2020-11-09,36085,Richmond,202,7,0,122,6,1
2020-11-10,36085,Richmond,145,8,0,130,6,1
2020-11-11,36085,Richmond,168,18,1,134,8,1
2020-11-12,36085,Richmond,161,10,2,142,8,1
2020-11-13,36085,Richmond,173,9,1,148,9,1
2020-11-14,36085,Richmond,112,9,1,151,10,1
2020-11-15,36085,Richmond,153,12,4,159,10,1
2020-11-16,36085,Richmond,183,7,2,156,10,2
2020-11-17,36085,Richmond,190,8,2,163,10,2
2020-11-18,36085,Richmond,197,11,2,167,9,2
2020-11-19,36085,Richmond,201,21,0,173,11,2
2020-11-20,36085,Richmond,221,19,1,180,12,2
2020-11-21,36085,Richmond,161,16,4,187,13,2
2020-11-22,36085,Richmond,177,19,1,190,14,2
2020-11-23,36085,Richmond,289,21,1,205,16,2
2020-11-24,36085,Richmond,237,18,3,212,18,2
2020-11-25,36085,Richmond,292,18,4,225,19,2
2020-11-26,36085,Richmond,91,20,2,210,19,2
2020-11-27,36085,Richmond,271,28,5,217,20,3
2020-11-28,36085,Richmond,215,12,1,225,19,2
2020-11-29,36085,Richmond,278,22,4,239,20,3
2020-11-30,36085,Richmond,375,15,2,251,19,3
2020-12-01,36085,Richmond,358,24,9,269,20,4
2020-12-02,36085,Richmond,382,18,4,281,20,4
2020-12-03,36085,Richmond,333,35,3,316,22,4
2020-12-04,36085,Richmond,327,23,6,324,21,4
2020-12-05,36085,Richmond,245,19,4,328,22,5
2020-12-06,36085,Richmond,216,21,2,319,22,4
2020-12-07,36085,Richmond,367,34,2,318,25,4
2020-12-08,36085,Richmond,288,21,4,308,24,4
2020-12-09,36085,Richmond,315,32,5,299,26,4
2020-12-10,36085,Richmond,276,29,2,291,26,4
2020-12-11,36085,Richmond,262,19,7,281,25,4
2020-12-12,36085,Richmond,216,27,8,277,26,4
2020-12-13,36085,Richmond,248,22,6,282,26,5
2020-12-14,36085,Richmond,345,17,4,279,24,5
2020-12-15,36085,Richmond,336,19,6,285,24,5
2020-12-16,36085,Richmond,236,13,4,274,21,5
2020-12-17,36085,Richmond,183,18,5,261,19,6
2020-12-18,36085,Richmond,334,18,4,271,19,5
2020-12-19,36085,Richmond,259,20,4,277,18,5
2020-12-20,36085,Richmond,286,22,7,283,18,5
2020-12-21,36085,Richmond,416,17,3,293,18,5
2020-12-22,36085,Richmond,358,25,9,296,19,5
2020-12-23,36085,Richmond,392,24,5,318,21,5
2020-12-24,36085,Richmond,233,8,4,325,19,5
2020-12-25,36085,Richmond,90,14,7,291,19,6
2020-12-26,36085,Richmond,386,20,1,309,19,5
2020-12-27,36085,Richmond,304,14,8,311,17,5
2020-12-28,36085,Richmond,557,18,7,331,18,6
2020-12-29,36085,Richmond,572,13,8,362,16,6
2020-12-30,36085,Richmond,420,20,4,366,15,6
2020-12-31,36085,Richmond,369,19,3,385,17,5
2021-01-01,36085,Richmond,116,24,3,389,18,5
2021-01-02,36085,Richmond,485,24,8,403,19,6
2021-01-03,36085,Richmond,355,14,3,411,19,5
2021-01-04,36085,Richmond,331,25,3,378,20,5
